group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,gene_symbol
0,ENSG00000167751,47.966206,5.209408,0.0,0.0,0.9982222222222222,0.6336522228474958,KLK2
0,ENSG00000142515,47.085255,4.5446577,0.0,0.0,0.9911111111111112,0.5370005627462014,KLK3
0,ENSG00000159674,46.387154,4.725096,0.0,0.0,0.9431111111111112,0.2812324141812042,SPON2
0,ENSG00000127954,42.788036,4.8248463,0.0,0.0,0.8666666666666667,0.1868317388857625,STEAP4
0,ENSG00000167749,39.486202,3.8496811,0.0,0.0,0.888,0.2220033764772087,KLK4
0,ENSG00000198712,38.78569,2.4512382,0.0,0.0,0.9955555555555556,0.863252673044457,MT-CO2
0,ENSG00000198899,38.115887,3.3827477,0.0,0.0,0.9875555555555556,0.6447664603263928,MT-ATP6
0,ENSG00000198886,37.78302,2.9833758,0.0,0.0,0.9875555555555556,0.703573438379291,MT-ND4
0,ENSG00000169083,37.75372,4.2015295,0.0,0.0,0.7804444444444445,0.1665728756330894,AR
0,ENSG00000103942,37.22934,3.2940927,2.2884613069640092e-303,3.914641911692634e-300,0.8497777777777777,0.2765897580191334,HOMER2
0,ENSG00000212907,36.45851,2.7133846,5.042942450112072e-291,7.842233959237919e-288,0.9777777777777776,0.694991558806978,MT-ND4L
0,ENSG00000103534,35.487717,3.6395485,7.604041150630054e-276,1.0839560660223144e-272,0.7937777777777778,0.1940067529544175,TMC5
0,ENSG00000103202,35.021217,2.8611846,1.0697743896914205e-268,1.4076585161585722e-265,0.8355555555555556,0.3465109735509285,NME4
0,ENSG00000198727,34.729866,2.7510283,2.791221458590492e-264,3.4104738764749253e-261,0.9626666666666668,0.5991840180078785,MT-CYB
0,ENSG00000158715,34.579914,3.4648993,5.064170170831672e-262,5.775179662816438e-259,0.7982222222222223,0.2592853123241418,SLC45A3
0,ENSG00000125257,34.55466,3.8936324,1.2131519753442206e-261,1.29701110563989e-258,0.7315555555555555,0.1714969048958919,ABCC4
0,ENSG00000157214,34.02587,3.4659374,9.233813432504172e-254,9.291388975083314e-251,0.768,0.2227068092290377,STEAP2
0,ENSG00000166165,34.02062,2.531676,1.104193036622836e-253,1.0493514491372351e-250,0.896,0.4905740011254924,CKB
0,ENSG00000198938,33.93283,2.285019,2.185736200668128e-252,1.9678528130857368e-249,0.9964444444444444,0.8583286437816545,MT-CO3
0,ENSG00000169100,33.465553,2.5982356,1.5289143807414336e-245,1.3076804698481483e-242,0.8355555555555556,0.4086944288126055,SLC25A6
1,ENSG00000089199,37.496384,8.164421,1.0549863320681347e-307,1.8046596196357517e-303,1.0,0.3848841723825547,CHGB
1,ENSG00000180176,37.34779,8.912477,2.7537815060056244e-305,2.3553093220866107e-301,0.9940711462450592,0.1329105733143522,TH
1,ENSG00000100604,37.033054,6.327206,3.365701806292149e-300,1.9191231699477832e-296,0.9980237154150198,0.5368189465510548,CHGA
1,ENSG00000123454,34.66343,7.728329,2.8037817055849783e-263,1.1990372463934161e-259,0.9308300395256917,0.0762262197489323,DBH
1,ENSG00000141744,34.262062,7.58534,2.8840053981886592e-257,9.86675926828304e-254,0.9308300395256917,0.1219101850653552,PNMT
1,ENSG00000185559,32.64424,4.7424707,9.671731747612685e-234,2.7574107212443764e-230,0.9644268774703556,0.3923903196583408,DLK1
1,ENSG00000171951,31.931263,4.6116858,9.835013025288962e-224,2.4033961830084712e-220,0.9387351778656128,0.3279409861524524,SCG2
1,ENSG00000164107,31.754192,6.96067,2.77911708034106e-221,5.942447097039269e-218,0.8596837944664032,0.0538371942539148,HAND2
1,ENSG00000103034,30.584496,4.5908694,1.9677638084723715e-205,3.740063078636488e-202,0.8695652173913043,0.2004658987964281,NDRG4
1,ENSG00000080644,29.940458,5.802087,5.856874806250266e-197,1.0018770043571708e-193,0.8241106719367589,0.0815322893749191,CHRNA3
1,ENSG00000102109,29.915003,3.8635473,1.255721515452915e-196,1.952761113030687e-193,0.9110671936758892,0.3578361589232561,PCSK1N
1,ENSG00000143248,29.617344,6.039355,8.936018665251008e-193,1.2738294607315312e-189,0.8122529644268774,0.0749320564255209,RGS5
1,ENSG00000008283,28.947388,4.1788588,3.0269539079051607e-184,3.9830056575865913e-181,0.841897233201581,0.2471851947715801,CYB561
1,ENSG00000164326,28.280579,6.3145356,5.990620667658116e-176,7.319682652925695e-173,0.8003952569169961,0.1502523618480652,CARTPT
1,ENSG00000050165,28.17006,5.1631393,1.3612471074763347e-174,1.5523662013660125e-171,0.7944664031620553,0.10430956386696,DKK3
1,ENSG00000120885,26.679749,3.6510406,8.087243325170782e-157,8.646274020023214e-154,0.8557312252964426,0.325740908502653,CLU
1,ENSG00000168268,26.430683,3.3583312,6.085048144909364e-154,6.122990209812914e-151,0.8359683794466403,0.3423061990423191,NT5DC2
1,ENSG00000135916,26.055452,3.97872,1.1669724526245766e-149,1.1090128208108889e-146,0.7845849802371542,0.2078426297398731,ITM2C
1,ENSG00000181195,25.99423,6.400905,5.754753216482508e-149,5.1810951853236714e-146,0.717391304347826,0.0657434968292998,PENK
1,ENSG00000145198,25.920345,4.4217024,3.92812706982516e-148,3.359727082821459e-145,0.766798418972332,0.2128898667011776,VWA5B2
10,ENSG00000168542,30.670008,5.946767,1.4300603630107043e-206,2.4462612569661115e-202,0.8590225563909775,0.1898454746136865,COL3A1
10,ENSG00000108821,30.514418,5.3944807,1.6777996197750556e-204,1.435022014793605e-200,0.8778195488721805,0.2684067004285158,COL1A1
10,ENSG00000164692,25.161623,4.6592774,1.0544174391967559e-139,6.012288238299903e-136,0.731203007518797,0.1443968315803142,COL1A2
10,ENSG00000142173,24.550407,4.241121,4.281838317466045e-133,1.8311281564643545e-129,0.7462406015037594,0.2052980132450331,COL6A2
10,ENSG00000157227,22.49395,4.0362043,4.7570419237978985e-112,1.6274791829697374e-108,0.6691729323308271,0.1758213219062459,MMP14
10,ENSG00000084636,21.93397,3.9319506,1.2319773876443022e-106,2.634275649130429e-103,0.6635338345864662,0.1536164134527983,COL16A1
10,ENSG00000142156,21.544771,3.3684142,5.927586472831451e-103,1.1266366022694978e-99,0.7105263157894737,0.3200883002207506,COL6A1
10,ENSG00000163359,20.701654,4.518421,3.3468164216321635e-95,5.725064170843979e-92,0.5958646616541353,0.0870016880924555,COL6A3
10,ENSG00000038427,20.645035,4.179255,1.0818432461760636e-94,1.6823645971897946e-91,0.6109022556390977,0.1129723412543825,VCAN
10,ENSG00000106624,20.517529,4.1086736,1.5015661950333159e-93,2.1404826110199923e-90,0.6109022556390977,0.1255681080379171,AEBP1
10,ENSG00000026025,20.330034,2.7488182,6.975357733269834e-92,9.178497645024136e-89,0.7424812030075187,0.4104661732242566,VIM
10,ENSG00000148848,18.867582,5.428364,2.1072057049593985e-79,2.252866299314717e-76,0.5131578947368421,0.0371380340215556,ADAM12
10,ENSG00000182492,18.616152,3.8384008,2.3769454361744045e-77,2.2588904795110755e-74,0.5582706766917294,0.1012855473315153,BGN
10,ENSG00000116132,18.543943,4.631129,9.127627533649063e-77,8.217747188978993e-74,0.5244360902255639,0.0681729645500584,PRRX1
10,ENSG00000198363,17.441994,1.6947161,3.960160603875422e-68,3.2258336804710933e-65,0.7650375939849624,0.56940657057525,ASPH
10,ENSG00000174348,17.210583,4.185207,2.2119281618996385e-66,1.7198746880661465e-63,0.5037593984962406,0.0770029866251136,PODN
10,ENSG00000106571,17.000128,3.3041327,8.194209657422672e-65,6.094354365211837e-62,0.5451127819548872,0.1651733541098558,GLI3
10,ENSG00000113140,16.887548,2.2953954,5.556463018044784e-64,3.801954255466963e-61,0.6860902255639098,0.3786521231008959,SPARC
10,ENSG00000154175,16.291618,5.5133924,1.1319315246599877e-59,7.44723871570529e-57,0.4417293233082707,0.0277885988832619,ABI3BP
10,ENSG00000204681,16.068733,2.3206668,4.226338067962898e-58,2.6776199626138268e-55,0.6090225563909775,0.2924295546032983,GABBR1
11,ENSG00000184012,40.41569,6.114506,0.0,0.0,0.8466593647316539,0.0475409836065573,TMPRSS2
11,ENSG00000115648,39.491436,3.607792,0.0,0.0,0.9693318729463308,0.3931693989071038,MLPH
11,ENSG00000120129,37.445103,3.9782584,7.216183019344778e-307,4.114667557630393e-303,0.9211391018619934,0.3655737704918033,DUSP1
11,ENSG00000177694,36.061363,4.1535354,9.152230023829135e-285,3.9139511696905305e-281,0.8225629791894852,0.1538251366120218,NAALADL2
11,ENSG00000167034,34.6636,3.7920454,2.7868983928322718e-263,9.534536781557768e-260,0.8466593647316539,0.240983606557377,NKX3-1
11,ENSG00000134758,34.65005,3.4252987,4.45879016964968e-263,1.2712010773671239e-259,0.882803943044907,0.3058743169398907,RNF138
11,ENSG00000130653,34.48258,3.0714371,1.4635933459136164e-260,3.576603967885475e-257,0.8926615553121577,0.3278688524590163,PNPLA7
11,ENSG00000135373,34.3349,3.5397089,2.3665308416779632e-258,5.060234572217905e-255,0.8411829134720701,0.19275956284153,EHF
11,ENSG00000126562,34.048973,4.3357987,4.2031867067430445e-254,7.988856867282946e-251,0.7590361445783133,0.0954918032786885,WNK4
11,ENSG00000167749,33.551575,3.6191435,8.539181532963925e-247,1.460712393028809e-243,0.8521358159912377,0.2457650273224043,KLK4
11,ENSG00000236699,32.893703,3.064061,2.70432772610732e-237,4.205475462071983e-234,0.8926615553121577,0.3065573770491803,ARHGEF38
11,ENSG00000103534,32.85505,3.3506846,9.647642718349755e-237,1.375271469500758e-233,0.8576122672508215,0.203415300546448,TMC5
11,ENSG00000083307,32.774715,3.4987903,1.3499937259008634e-235,1.7763840519430897e-232,0.7951807228915663,0.1448087431693989,GRHL2
11,ENSG00000130940,32.494488,2.8277009,1.2756242326888316e-231,1.5586305803125108e-228,0.9025191675794084,0.3255464480874317,CASZ1
11,ENSG00000142515,32.49208,3.305267,1.3795011801371814e-231,1.5731831458284416e-228,0.9430449069003286,0.5561475409836065,KLK3
11,ENSG00000086205,32.427254,3.5095575,1.1336097947396958e-230,1.211970571801077e-227,0.8094194961664841,0.1972677595628415,FOLH1
11,ENSG00000109906,32.185467,2.7351315,2.8191370392347557e-227,2.8367151878323376e-224,0.9266155531215772,0.4192622950819672,ZBTB16
11,ENSG00000167751,32.174877,3.672221,3.9649072892747616e-227,3.7679835605741154e-224,0.9572836801752465,0.6493169398907104,KLK2
