Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287),5/8,0.00022056476580510225,0.009239482277462,0,0,17.560107713021736,147.8441517366662,PLXND1;PLXNA2;PLXNB1;PLXNA4;PLXNA3
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),16/69,0.0002230277870062294,0.0092411078703015,0,0,3.192251221703592,26.841132016726355,GINS1;PRIM2;GINS2;RFC4;MCM7;RFC2;PRIM1;RECQL4;POLA1;HELB;POLD1;POLE2;MCM3;MCM5;POLE;MCM2
GO_Biological_Process_2023,Regulation Of Dendritic Spine Development (GO:0060998),8/21,0.00023193292583579568,0.0095067560568392,0,0,6.491418408181414,54.32708533877941,CAMK2B;PTPRS;NEURL1;FOXO6;KIF1A;SHANK3;TANC2;PPFIA2
GO_Biological_Process_2023,Positive Regulation Of Regulated Secretory Pathway (GO:1903307),6/12,0.00024898687733778416,0.0098868539209545,0,0,10.540415704387993,87.46553280106592,SCAMP5;SYT4;KCNB1;RAB15;SYT10;STX1A
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285),6/12,0.00024898687733778416,0.0098868539209545,0,0,10.540415704387993,87.46553280106592,NELL2;PLXND1;PLXNA2;PLXNB1;PLXNA4;PLXNA3
GO_Biological_Process_2023,Synaptic Membrane Adhesion (GO:0099560),6/12,0.00024898687733778416,0.0098868539209545,0,0,10.540415704387993,87.46553280106592,NTNG1;PTPRD;LRFN4;PTPRS;PTPRF;LRRC4B
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),13/50,0.0002562851002454878,0.0100717402282041,0,0,3.7121034077555817,30.696199965410774,CNTNAP2;CNTNAP1;NYAP1;NYAP2;BMP7;DCLK1;SHTN1;PLXNB1;WASF1;MNX1;GAS7;MAP4K4;PACSIN1
GO_Biological_Process_2023,Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073),4/5,0.0002645086739086234,0.0101188100301397,0,0,42.12456747404844,347.00687514375414,DSP;JUP;PKP2;DSG2
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185),4/5,0.0002645086739086234,0.0101188100301397,0,0,42.12456747404844,347.00687514375414,PTPRD;PTPRU;PTN;PTPRF
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),26/144,0.00026562240007244254,0.0101188100301397,0,0,2.3351813717725327,19.22656358536616,RET;PLXND1;PDE3B;ARHGDIG;C2CD4A;C2CD4B;FBLN1;EFNA5;CELSR2;DLL1;ADGRG1;PODXL;PLXNA2;TNR;PLXNA4;PLXNA3;EPHA4;EPHA7;DSCAM;EPHA8;NRG1;DUSP26;FES;PKP2;CDH13;PLXNB1
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),37/234,0.0002681006854785202,0.0101188100301397,0,0,1.9946612473403225,16.404389220074705,RGS16;AGAP1;SIPA1L2;SIPA1L3;SLC6A2;CORO1C;DOCK11;WNT11;RASGEF1B;HRAS;RALGPS1;MAP4K4;RGS7;TBC1D16;APC2;RAP1GAP2;RALGAPA2;ARHGEF16;TBC1D8;ARHGAP29;TBC1D9;SCRIB;ARHGAP24;SGSM1;TIAM1;ADCYAP1;TBC1D1;SFRP1;TBC1D7;PLXNB1;ITGA6;GNB5;RGS11;ARHGEF7;RAPGEF5;ARHGEF5;EZH2
GO_Biological_Process_2023,Brain Development (GO:0007420),29/169,0.00029961143649707706,0.0111972430973221,0,0,2.196514252277857,17.820373140494908,ROBO2;CNTNAP2;RTN1;FOXG1;MAST1;SPATA5;PHF8;ADGRG1;RELN;ZIC2;SIX3;NKX2-1;PHGDH;JHY;CTNNA2;NKX2-2;EPHA7;ZFHX2;SLC6A17;CADM2;SYNJ2;GRIN2C;CENPF;NFASC;CNTN1;DSCAML1;SHANK3;CDK5R2;CDK5R1
GO_Biological_Process_2023,Microtubule Polymerization Or Depolymerization (GO:0031109),9/27,0.00030562762156684345,0.0112024278212769,0,0,5.275882012724118,42.69846821346373,TPPP3;KIF2A;STMN1;STMN2;STMN4;TPPP;MAPT;FGF13;NCKAP5
GO_Biological_Process_2023,"Synaptic Transmission, Glutamatergic (GO:0035249)",9/27,0.00030562762156684345,0.0112024278212769,0,0,5.275882012724118,42.69846821346373,GRIA1;GRIA2;UNC13A;GRIK5;GRIK3;GRIK1;GRIK2;GRIN2C;GRIA4
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),14/58,0.0003485357927399878,0.0126523229559544,0,0,3.362318076355199,26.77000193966816,CHGA;EGLN3;CHRNA7;FAIM2;SORL1;EFNB2;GRM4;NSMF;FYN;ATP13A2;MAPT;SNCB;CD200;SNCA
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),11/39,0.0003518222018182501,0.0126523229559544,0,0,4.147861692447679,32.98539152246777,CDKN2A;NEXMIF;RCC2;GCNT2;SPOCK1;FBLN1;MELTF;EFNA5;CORO2B;CORO1C;MAP4K4
GO_Biological_Process_2023,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),10/34,0.0004487494050211641,0.0159872217938381,0,0,4.397665895061729,33.9018084314842,CAMK2B;SLC4A10;NSMF;GRIK2;DRD2;GRIN2C;SHISA9;PPFIA3;DBN1;SLC8A2
GO_Biological_Process_2023,Motor Neuron Axon Guidance (GO:0008045),5/9,0.00046066771765791454,0.016110691190018,0,0,13.16935949221004,101.17799708165307,EPHA4;SLIT1;RAC3;PLXNA3;RNF165
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629),5/9,0.00046066771765791454,0.016110691190018,0,0,13.16935949221004,101.17799708165307,MUC1;NEXMIF;PDE3B;NRG1;JAM3
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),42/284,0.00046569553066416833,0.01613846693538,0,0,1.84400826446281,14.147191768092796,SLC24A2;KCNC1;KCNC3;KCNA1;KCNC4;ATP2A3;ATP1A3;CACNA1C;SLC6A2;NALCN;PKD1;SLC6A3;SLC8A1;SLC8A2;TRPM2;SCN9A;KCNN3;SCN3B;ATP6V0E2;KCNH2;SLC36A1;KCNH3;KCNH4;KCNH5;SLC6A17;KCNH6;KCNJ11;KCNB1;ABCC8;SLC6A15;KCNB2;KCNH8;KCNK16;KCNK17;ATP1B1;KCNQ2;SCNN1A;KCNQ3;KCNQ5;SCN2A;GAS6;HCN1
GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",13/53,0.0004753172218165889,0.0163235067528363,0,0,3.433130434782609,26.268694134935902,RBM38;KHDRBS1;RBFOX1;SRRM4;KHDRBS2;RBM15;KHDRBS3;CELF2;CELF3;CELF4;CELF5;NOVA1;NOVA2
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),13/54,0.0005768730672015129,0.0196342868943943,0,0,3.349211735595617,24.978047027758407,EPHA4;PTPRS;BCL11A;PAQR3;STMN2;CRMP1;CBFA2T2;EFNB2;DPYSL3;TNR;SPOCK1;KIAA0319;ITM2C
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),14/61,0.000604560797130894,0.0202729924134281,0,0,3.147183689588784,23.323804504088745,CNTNAP2;COL16A1;CLSTN2;NRXN1;CLSTN1;NRG1;PTPRD;NELL1;SFRP1;SLITRK6;SYNDIG1;SLITRK5;LRRC4B;MAP4K4
GO_Biological_Process_2023,Positive Regulation Of Neurogenesis (GO:0050769),16/75,0.0006062752190794357,0.0202729924134281,0,0,2.866670603752042,21.236801851832624,ROBO2;PLXND1;SERPINF1;ROBO1;PTPRD;BCAN;TIAM1;NEURL1;PLXNA2;MAP6;PLXNB1;DISC1;DRD2;SHANK3;PLXNA4;PLXNA3
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),31/193,0.000617557553623625,0.0204706903862022,0,0,2.0290452530249445,14.994113397521495,CASZ1;PLEKHB1;RORC;DLL1;INS;NEUROD1;RELN;NEUROD4;SCIN;HEY1;BCL7A;ALOX5;DPF1;TNR;YWHAH;CLASP2;APC2;TFAP2A;TFAP2B;ZFHX2;ACTL6B;MBOAT2;ISL1;TIAM1;NELL1;FES;SMOC1;GNB3;INSM1;CD24;CDK5R1
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),8/24,0.0006618616617146717,0.0217501435728993,0,0,5.273410404624277,38.60375825897651,APC2;TPX2;MAP1B;MAP1A;STMN2;ARHGEF2;FGF13;CLASP2
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),14/62,0.0007193549651912182,0.0232705285028922,0,0,3.0814481825212683,22.300920060144463,CTNND2;CHRNA7;L1CAM;SLC8A2;MARVELD2;PTK7;APBB2;MAPT;PAK3;SNCB;PPFIA4;PPFIA3;PPFIA2;SNCA
GO_Biological_Process_2023,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),4/6,0.000738650039047734,0.0232705285028922,0,0,21.061130334486737,151.86520416196166,DSP;JUP;PKP2;DSG2
GO_Biological_Process_2023,Dense Core Granule Cytoskeletal Transport (GO:0099519),4/6,0.000738650039047734,0.0232705285028922,0,0,21.061130334486737,151.86520416196166,SYT4;KIF5A;TANC2;PPFIA2
GO_Biological_Process_2023,Desmosome Organization (GO:0002934),4/6,0.000738650039047734,0.0232705285028922,0,0,21.061130334486737,151.86520416196166,DSP;JUP;PKP2;PKP3
GO_Biological_Process_2023,"Synaptic Transmission, Dopaminergic (GO:0001963)",4/6,0.000738650039047734,0.0232705285028922,0,0,21.061130334486737,151.86520416196166,CRHBP;SLC6A2;SLC6A3;SNCA
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),28/171,0.0008135707496861696,0.0254207516213416,0,0,2.0747229378808325,14.759740114663986,KCNC1;CHRNA7;KCNA1;KCNC4;ATP2A3;PKD1;PANX1;SCN9A;KCNMB2;FYN;SCN3B;SCN3A;CNNM4;CHRNB2;KCNH3;KCNH4;KCNJ6;KCND3;CACNA2D1;KCNB2;KCNK16;KCNK17;CACNB3;SCN8A;KCNMA1;FGF13;SCN2A;RAMP1
GO_Biological_Process_2023,Monoamine Transport (GO:0015844),5/10,0.0008553889115373291,0.0265101018762625,0,0,10.534910559723023,74.41812701345714,SLC29A4;SLC18A1;SLC6A2;SLC18A2;SLC6A3
GO_Biological_Process_2023,Ephrin Receptor Signaling Pathway (GO:0048013),11/43,0.0008738888189178284,0.026865033691248,0,0,3.62858280254777,25.554502667148206,EFNB2;EPHA4;TIAM1;EPHA7;EPHA8;FYN;EFNA5;PAK3;ARHGEF7;ANKS1B;CDK5R1
