names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000116668,4.225276,0.34390193,2.3864812274630672e-05,6.920350547039028e-05,0.1831111111111111,SWT1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000112167,4.2226295,0.36153385,2.4146876218920295e-05,7.00095702713306e-05,0.1831111111111111,SAYSD1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000101825,4.2221947,2.1019068,2.419351757442566e-05,7.013291164686076e-05,0.10488888888888889,MXRA5,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000133131,4.2221,0.5767216,2.420366833532323e-05,7.015044909251765e-05,0.152,MORC4,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000125744,4.2201905,0.3003847,2.4409583383336237e-05,7.073527585216834e-05,0.2,RTN2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000182944,4.2176194,0.19394065,2.4689489392745096e-05,7.15221685948006e-05,0.488,EWSR1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000221818,4.2166176,2.0496488,2.4799395059447423e-05,7.182838670621531e-05,0.104,EBF2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000229314,4.216334,3.6975653,2.4830584838660354e-05,7.190654888270255e-05,0.09422222222222222,ORM1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000101347,4.212931,0.066832855,2.5207784735524952e-05,7.298652093532326e-05,0.2577777777777778,SAMHD1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000177508,4.2112107,0.9703161,2.540054837570968e-05,7.353220181331694e-05,0.12177777777777778,IRX3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000119820,4.2100387,0.03479889,2.55326840247701e-05,7.390221538540057e-05,0.344,YIPF4,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
