names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000163607,0.5675027,-0.57771856,0.5703726922522904,0.748259134018247,0.08433734939759036,GTPBP8,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000148584,0.56745934,2.8862743,0.5704021458902104,0.748259134018247,0.014238773274917854,A1CF,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000160185,0.56745934,2.4978826,0.5704021458902104,0.748259134018247,0.014238773274917854,UBASH3A,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000115607,0.5673726,2.562112,0.5704610553403564,0.7482790286521077,0.014238773274917854,IL18RAP,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000174576,0.56637526,0.1851005,0.5711387222943811,0.7490723805915821,0.025191675794085433,NPAS4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000198553,0.5651177,2.045937,0.571993717651394,0.7500018805875168,0.01642935377875137,KCNRG,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000175318,0.56446725,1.5777769,0.5724361951940766,0.7505245309258737,0.01642935377875137,GRAMD2A,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000124440,0.5642721,-0.6294814,0.5725689701483929,0.7506410793499702,0.07667031763417305,HIF3A,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000214866,0.5639035,1.3777018,0.5728198071726581,0.7509123780746026,0.01642935377875137,DCDC2C,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000274897,0.5637734,1.1931189,0.5729083503374479,0.750913358430188,0.01642935377875137,PANO1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000142606,0.5635132,1.2372682,0.5730854561485592,0.7510879415321218,0.01642935377875137,MMEL1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000100918,0.5614751,-0.4527018,0.5744736827966894,0.7528496757772289,0.08433734939759036,REC8,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000101463,0.5607813,-0.8063658,0.5749466334501513,0.7533540491611097,0.09857612267250822,SYNDIG1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000101850,0.5596972,0.5355403,0.5756859872519646,0.7542072832911164,0.018619934282584884,GPR143,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000177465,0.5595671,0.58004427,0.5757747398759876,0.7542657911103264,0.018619934282584884,ACOT4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000151835,0.55945873,-0.64400524,0.57584870533152,0.7543049202389909,0.16976998904709747,SACS,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000184163,0.5593503,0.5667457,0.5759226752732456,0.7543440492514655,0.018619934282584884,C1QTNF12,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000135426,0.5591985,4.1928024,0.5760262407273291,0.7543649341578443,0.013143483023001095,TESPA1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
