names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000063127,1.0786371,1.2318382,0.2807495019992762,0.4501781947131251,0.0660377358490566,SLC6A16,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000111110,1.0771096,0.8764122,0.2814313399089713,0.45118692600589155,0.10646900269541779,PPM1H,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000086015,1.0756572,0.6348609,0.2820805478559174,0.45214297710113593,0.20934411500449238,MAST2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000123374,1.0754498,1.2015359,0.2821733746931614,0.45224939075247994,0.08131176999101528,CDK2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000253731,1.0752424,0.83543116,0.2822662222434982,0.45231344240723936,0.12982929020664868,PCDHGA6,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000186153,1.07462,0.34553552,0.28254488917930487,0.452717579084038,0.3881401617250674,WWOX,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000145386,1.0732809,1.5340211,0.2831450774176103,0.4535942774213937,0.05256064690026954,CCNA2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000198113,1.0712818,3.3704486,0.2840427395106019,0.45486192679913456,0.026954177897574125,TOR4A,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000113749,1.0710555,3.448184,0.2841444828932731,0.45498226381843393,0.026954177897574125,HRH2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000169282,1.0703765,4.0317063,0.2844498610380971,0.4553859918500411,0.02605570530098832,KCNAB1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000196159,1.0701879,3.2736514,0.28453472769981236,0.4554637815121948,0.026954177897574125,FAT4,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
